val_loss;acc;time;loss;val_acc
0.154166673207;0.090740736229;5.153;0.142686993298;0.0749999965645
0.152777367996;0.0888888860742;2.496;0.149214974708;0.0833333309533
0.153472226941;0.0851851836261;2.555;0.150467989621;0.0791666631897
0.15270521409;0.0833333311602;2.517;0.151103368236;0.0833333309533
0.152777783159;0.0796296270909;2.514;0.151917030414;0.0833333294011
0.15277742967;0.0842592557547;2.554;0.151991604103;0.0833333283663
0.153472220732;0.0787036990126;2.565;0.151045088967;0.0791666642245
0.152777501692;0.0944444420575;2.541;0.146653396112;0.0833333317811
0.153472226941;0.0740740708662;2.516;0.149717769137;0.0791666647419
0.152159579098;0.0805555539275;2.615;0.15031320988;0.0791666652593
0.152777781089;0.0814814793153;2.535;0.14912948785;0.0833333309533
0.152777781089;0.0740740735567;2.615;0.15243454719;0.0833333283663
0.152777734316;0.0833333304359;2.582;0.150149484475;0.0833333294011
0.152777781089;0.0870370347467;2.658;0.149808968107;0.0833333319881
0.152777781089;0.0805555538585;2.732;0.151558887075;0.0833333304359
0.152777783159;0.0768518493407;2.593;0.151300863811;0.0833333309533
0.153468005359;0.082407405117;2.644;0.149770069729;0.0791666637071
0.149767532945;0.0805555517199;2.63;0.149501697057;0.101388882328
0.122844702047;0.0805555514439;2.552;0.14913930606;0.0791666639658
0.153472224871;0.0814814796602;2.693;0.149575859584;0.079166662931
0.153472224871;0.0861111079791;2.598;0.150380002404;0.0791666639658
0.147335896062;0.0879629601345;2.48;0.148452499123;0.0833333317811
0.152717429731;0.0898148109791;2.584;0.14863760659;0.0791666639658
0.152777783159;0.0842592557547;2.493;0.149424753807;0.0833333309533
0.153472205831;0.0787037014961;2.636;0.149390668229;0.0791666639658
0.153472129256;0.0898148110481;2.604;0.148464915101;0.0791666650006
acc;val_loss;time;val_acc;loss
0.0842592546509;0.152777779433;5.518;0.0833333307463;0.144853098801
0.082407405393;0.152777781503;2.728;0.0833333307463;0.152641475477
0.0833333302979;0.152777779433;2.699;0.0833333297115;0.152777772811
0.083333330022;0.152777781503;2.619;0.0833333317811;0.152777782469
0.0833333307118;0.152777777364;3.1228;0.0833333297115;0.15277777695
0.0833333306773;0.152777779433;2.6208;0.0833333307463;0.15277777695
0.0833333317466;0.152777779433;2.6676;0.0833333307463;0.152775307772
0.0824074059449;0.152777779433;2.652;0.0833333317811;0.152880727417
0.0814814790738;0.152777781503;2.6208;0.0833333307463;0.152787092935
0.0851851824533;0.152777783159;2.6052;0.0833333294011;0.15084065221
0.0842592576174;0.15347188587;2.574;0.0791666637071;0.150361110767
0.0787037014616;0.152777777364;2.6676;0.0833333307463;0.150277285388
0.0981481444711;0.150862353957;2.6208;0.0791666636037;0.146069510667
0.0990740704454;0.130582485348;2.808;0.148611113222;0.146236268183
0.10833332936;0.15342373194;2.6988;0.0791666631897;0.144931576594
0.0990740713422;0.135145969482;2.5272;0.162499996523;0.147061270144
0.106481476997;0.15276800303;2.6676;0.0833333288837;0.145531500655
0.129629624249;0.152638171696;2.652;0.0833333297115;0.142136074879
0.162037032484;0.137333563632;2.8236;0.161111108959;0.136888378748
0.17407406839;0.12523798479;2.652;0.244444434841;0.134760358819
0.137962960397;0.138121676942;2.7612;0.162499994453;0.140747166618
0.179629625546;0.111933933157;2.6052;0.284722215599;0.133335656038
0.194444437822;0.13969942679;2.8392;0.158333326379;0.131045617577
0.20185184396;0.127702634989;2.5584;0.216666653752;0.129417620185
0.208333328366;0.132902171463;2.5896;0.180555547277;0.128944144757
0.19444443796;0.125483902792;2.5116;0.245833320336;0.131702489323
0.226851845229;0.123438296219;2.6364;0.245833326545;0.126526386236
0.218518510185;0.124443588157;2.6676;0.245833330684;0.127670474626
0.234259250263;0.130036314742;2.6676;0.213888877796;0.124423713044
0.24722221066;0.122612023519;2.73;0.245833326545;0.120615459013
0.262037029973;0.099184770344;2.7456;0.377777767678;0.118534111452
0.279629621241;0.1099904668;2.73;0.302777772562;0.114434410438
0.284259251422;0.0848793157687;2.5272;0.455555544131;0.112362205292
0.299074068666;0.107741036349;2.6676;0.329166657395;0.108891701533
0.339814804218;0.113141047044;2.73;0.30138887672;0.102947197717
0.355555542089;0.0934147896866;2.7612;0.398611093561;0.10035361391
0.354629613183;0.0858791845126;2.7612;0.397222214275;0.0934076116041
0.400925909755;0.0597569783115;2.7612;0.479166653421;0.0745035020841
0.462962943647;0.0424312123408;2.6988;0.568055541979;0.0546886265554
0.535185161564;0.0549272849328;2.6676;0.447222210467;0.0455900042283
0.535185172602;0.0533611670964;2.7144;0.465277757082;0.0480416505425
0.553703679531;0.0355882132426;2.6364;0.669444418616;0.0449244913956
0.568518495118;0.0277853123326;2.6988;0.769444450736;0.043656633063
0.661111074465;0.0239478673062;2.7456;0.866666649779;0.0352191161019
0.683333317439;0.0212807538919;2.7924;0.855555565821;0.0340715136931
0.740740734118;0.0155468946581;2.6364;0.89444446067;0.0276149470635
0.837037025778;0.0233285313783;2.73;0.82777773175;0.0207401494047
0.823148142408;0.0187158061502;2.7768;0.848611111442;0.0215160856023
0.878703710106;0.00217871627279;2.6364;0.998611112436;0.0144464084275
0.828703701496;0.00180754092192;2.7144;0.995833312472;0.0213424783821
0.943518534855;0.0194998732251;2.73;0.848611078329;0.00783786867504
0.868518516973;0.000323652219878;2.73;1.0;0.0152364086049
0.885185196444;0.000445443601267;2.6676;1.0;0.0135635421353
0.956481484351;0.000203543036655;2.5896;1.0;0.00554483755129
0.95555557145;0.000444505533879;2.6988;1.0;0.00528915034159
0.802777767181;0.000533403303254;2.5896;1.0;0.0242486344952
0.97037035558;7.61407116746e-05;2.6832;0.999999991722;0.00401588476854
0.96944444599;0.000503415800065;2.6364;0.998611112436;0.0040717596766
0.889814805101;0.000127574755273;2.652;1.0;0.0142119730978
0.979629632499;4.81366382132e-06;2.7612;1.0;0.00318134408358
0.960185190042;1.99057577201e-05;2.6988;0.999999991722;0.00500954553718
0.9787036909;2.26236887784e-05;2.6364;1.0;0.00273994430124
0.936111091464;0.0161759945719;2.6052;0.851388894849;0.00843959439145
0.961111104047;1.39764351464e-05;2.73;0.999999991722;0.00530541640344
0.977777761442;1.47661989508e-05;2.6988;1.0;0.00240854024014
0.986111103385;0.0548996389326;2.7924;0.636111077335;0.00213590780644
0.911111103164;5.49181638989e-06;2.6988;1.0;0.0117936320333
0.987037032843;1.50411763045e-06;2.6052;1.0;0.00150698115613
0.986111102281;0.000100916258706;2.7144;1.0;0.0018544389793
0.899999980573;8.20668286426e-05;2.6832;1.0;0.0135583555341
0.981481471547;1.17673461362e-05;2.6208;1.0;0.0025511348315
0.984259253299;1.00017625816e-06;2.73;1.0;0.00191544604065
0.950925923056;1.45951529381e-06;2.6676;1.0;0.00647518842015
0.9861111078;1.67972766634e-07;2.652;1.0;0.00171635794632
0.975925927913;3.82793015616e-05;2.6988;1.0;0.00262875147274
0.975925911356;0.0416259569012;2.5428;0.733333314459;0.00311649045196
0.938888869904;7.52267829044e-06;2.6208;1.0;0.00857410067908
0.992592577581;1.28625572489e-07;2.6988;1.0;0.00120293637209
0.989814774858;2.58464386076e-06;2.652;0.999999991722;0.00101592914318
0.934259244689;1.24072766357e-07;2.652;0.999999991722;0.00868686387791
0.989814780377;6.39697935487e-08;2.6208;0.999999991722;0.00125767085572
0.994444416629;9.84133997387e-07;2.6208;1.0;0.000787419572858
0.994444433186;7.9321745567e-07;2.7144;1.0;0.000808795715986
0.975925904733;5.25815808394e-07;2.5896;0.999999991722;0.00289521132072
0.952777741132;6.34642974913e-07;2.6052;1.0;0.00637094099619
0.990740721976;1.84937243681e-05;2.6052;1.0;0.00104173651036
0.992592572062;4.68657594094e-05;2.6208;0.999999991722;0.00115021746576
0.987962941329;2.49985634415e-08;2.5584;1.0;0.00139003839528
0.998148111282;1.72429718729e-08;2.7612;1.0;0.000560429687808
0.932407383566;2.7936063663e-08;2.6988;1.0;0.0089153949854
0.9990740584;1.03552184902e-09;2.4804;0.999999991722;0.000296074815264
0.993518481652;1.46599163367e-07;2.6052;1.0;0.000784932376182
0.987962941329;1.15640490738e-08;2.7768;1.0;0.00179251128941
0.962037045647;2.84538703746e-07;2.6988;1.0;0.00482579692417
0.996296272234;2.64131065653e-08;2.511501;1.0;0.000497150705676
0.990740727495;3.05266731762e-09;2.745336;1.0;0.00126351171524
0.996296261196;3.30124823774e-09;2.636146;0.999999991722;0.000599285242296
0.986111086828;3.69175424878e-07;2.698541;1.0;0.00141920363165
0.994444438705;3.24498081665e-10;2.854525;0.999999983443;0.00074361209368
0.989814791414;1.51409805992e-07;2.573752;0.999999991722;0.0010860072272
0.98055553657;5.86422877657e-05;2.620548;0.999999991722;0.00240720152026
0.990740738533;4.30585366629e-07;2.620548;1.0;0.00139765568513
0.987962942432;4.00414191601e-06;2.651745;1.0;0.00128143789425
0.991666652538;2.25542397524e-09;2.573753;0.999999991722;0.000983925392533
0.995370341672;4.50769857404e-07;2.698541;1.0;0.000640386731094
0.992592566543;2.43596940674e-08;2.729737;1.0;0.0011501981299
0.976851841918;9.83831507659e-05;2.792132;0.998611104157;0.00304221702175
0.995370336153;3.16144451209e-10;2.69854;1.0;0.000740851278756
0.998148122319;4.94520061863e-07;2.682942;1.0;0.00035929159296
0.983333317218;2.0746934015e-09;2.682942;1.0;0.00190184425369
0.995370330634;1.3308640059e-09;2.589351;1.0;0.000671614044997
0.993518491586;5.33355214709e-07;2.573752;0.999999983443;0.000693419583513
0.976851826465;6.80102932242e-05;2.60495;1.0;0.00306183338549
0.988888861956;5.59032138048e-10;2.573753;1.0;0.00142630666619
0.999074047362;7.81546951462e-09;2.682942;1.0;0.000279888928869
0.993518491586;3.80004780675e-10;2.714139;1.0;0.000771013988401
0.998148127838;9.36044657777e-12;2.69854;1.0;0.000298123281372
0.975925895903;0.00698268021935;2.651745;0.948611151841;0.0033704151429
0.98611107579;4.49540593862e-09;2.698541;1.0;0.00186035826132
0.997222186239;4.95705117834e-08;2.745336;1.0;0.000400342447173
0.998148100244;8.53832762168e-11;2.651745;1.0;0.000248241558564
0.997222202796;8.17300721663e-10;2.69854;1.0;0.000298247084293
0.990740712042;3.99922619679e-08;2.589351;1.0;0.000918909434176
0.989814791414;1.77310164695e-09;2.636147;1.0;0.000955380847868
0.995370347191;2.79184669726e-09;2.667343;0.999999991722;0.000592613331685
0.993518497105;8.06744730529e-10;2.682942;1.0;0.000715414907366
0.994444417733;2.87507710205e-08;2.682942;1.0;0.000651509379513
0.989814791414;2.73108127751e-09;2.620548;0.999999991722;0.00116124376331
0.998148122319;1.4761705612e-09;2.729738;0.999999991722;0.000227757623684
0.985185188276;9.06901743219e-09;2.667343;1.0;0.00184399244049
0.9990740584;7.65213831791e-09;2.714139;1.0;0.000180106326432
0.993518475029;6.77871107892e-09;2.714139;1.0;0.000678575984429
0.996296266715;1.07675648981e-09;2.667344;1.0;0.000527446712666
0.997222202796;1.58071197738e-08;2.69854;1.0;0.000412729422082
0.993518497105;4.99711769059e-11;2.620548;1.0;0.000755065597399
0.997222191758;3.09092434786e-10;2.698541;1.0;0.00046915896526
0.997222197277;1.0856936788e-07;2.636147;1.0;0.000526660539722
0.9990740584;6.86266387795e-12;2.480161;1.0;0.000240515463188
0.998148123423;0.000610839245989;2.542556;0.995833337307;0.000296305483436
0.978703701938;2.44915236978e-12;2.745336;1.0;0.00289677602167
0.997222191758;9.84794328078e-13;2.620548;1.0;0.000304898424216
0.999999977924;3.17021526431e-12;2.480161;1.0;0.00011477573618
0.999074047362;4.38985101622e-12;2.714139;0.999999991722;0.00010944504364
0.999074041843;3.79881699208e-05;2.480162;1.0;0.000184241425608
0.995370341672;2.41211392251e-11;2.682942;0.999999991722;0.000704395205832
0.997222197277;3.172734407e-12;2.745336;0.999999991722;0.00032155376116
0.998148127838;5.69393676863e-10;2.69854;0.999999991722;0.00017924996129
0.985185178342;6.98367955597e-13;2.636147;1.0;0.00186702698075
0.994444416629;5.51602102813e-11;2.729737;0.999999991722;0.000560119605419
0.997222202796;1.30142507786e-11;2.714139;1.0;0.000410374852385
0.970370365514;1.95456841942e-10;2.729738;1.0;0.00385416961098
0.998148122319;1.00650861311e-10;2.667343;0.999999991722;0.000357765889267
0.995370363748;1.06273674363e-11;2.558154;1.0;0.000426045259481
0.99722218072;1.50943065125e-12;2.589351;1.0;0.000308965443478
0.998148116801;1.94511890085e-10;2.69854;0.999999991722;0.000144004821715
0.996296261196;4.62746669057e-11;2.573752;0.999999991722;0.000409290378766
0.996296272234;5.14686233986e-12;2.589351;1.0;0.000538329262411
0.988888866372;3.58200062403e-06;2.636147;1.0;0.00140112877519
0.991666642604;3.74725132627e-09;2.604949;1.0;0.00093354537595
0.996296277753;5.11702434504e-12;2.760935;1.0;0.000456381919297
0.997222197277;1.82289498724e-12;2.589351;1.0;0.000322591425501
0.995370347191;6.7383666977e-09;2.636147;0.999999991722;0.000704734363711
0.997222176305;1.96828965043e-07;2.682942;1.0;0.000270993129282
0.997222191758;1.65557355774e-07;2.651745;1.0;0.000389211516065
0.999999972405;2.90889483521e-11;2.542556;1.0;6.94881363293e-05
0.9990740584;3.11075439812e-12;2.667343;0.999999991722;0.00013418852794
0.998148122319;4.95716905907e-08;2.651745;1.0;0.000163852676313
0.986111080205;5.27169509811e-11;2.542556;1.0;0.00179266005382
0.998148117904;1.994558727e-11;2.714139;1.0;0.000317069756217
0.996296283272;2.28076729491e-12;2.589351;1.0;0.000335366250589
0.999074047362;4.39748426341e-13;2.667343;1.0;0.000125543955873
0.995370336153;5.95062960369e-11;2.729738;1.0;0.000627263298788
0.993518497105;8.48397604806e-11;2.714139;1.0;0.000828475589536
0.998148122319;1.12958646294e-09;2.573752;1.0;0.000167815533925
0.987962941329;3.30643434228e-13;2.589351;0.999999991722;0.00135346319273
0.997222191758;1.22741964196e-12;2.651745;1.0;0.000302298767001
0.999074041843;7.91403479629e-13;2.60495;1.0;0.000139721807124
0.996296266715;5.24892432375e-12;2.542555;1.0;0.000351711264355
0.999999966886;2.94658741452e-12;2.636147;1.0;3.81423900378e-05
0.998148127838;7.82617700799e-12;2.682942;1.0;0.000225915025695
0.998148138876;5.80649113262e-05;2.698541;1.0;0.00036427673806
0.993518502624;3.26093452558e-11;2.80773;1.0;0.00109119887485
0.995370347191;3.44622358542e-12;2.49576;1.0;0.00058960199498
0.999999977924;3.47950495013e-13;2.542555;1.0;6.98107484612e-05
0.999074052881;1.63047598634e-11;2.823329;1.0;0.000172666261169
0.990740738533;3.86167539165e-09;2.636147;1.0;0.00109475643202
0.996296266715;7.0970399373e-12;2.620548;1.0;0.00046639967359
0.997222186239;7.63179551943e-13;2.558154;1.0;0.000277687162655
0.999074052881;2.68450000541e-12;2.745336;1.0;0.000131020817359
0.999999966886;8.73787543861e-14;2.636146;1.0;5.54443033676e-05
0.999999966886;1.07235970171e-09;2.714139;1.0;5.62844419444e-05
0.97592592129;1.55732383361e-07;2.667344;1.0;0.00347334062223
0.995370348295;6.11204168123e-09;2.589351;0.999999991722;0.000637390571786
0.997222186239;2.01477807865e-09;2.589351;0.999999991722;0.000237318783292
0.999999972405;4.09380902669e-12;2.620548;1.0;3.91537240956e-05
0.995370341672;1.77089041179e-09;2.729737;1.0;0.000413360733944
0.998148127838;2.11980904202e-07;2.760934;0.999999991722;0.00029006445111
0.999074047362;7.73529043748e-14;2.682942;1.0;8.63992057926e-05
0.998148127838;1.30526586897e-07;2.667344;1.0;0.000287774528151
0.995370337257;2.5934383394e-14;2.69854;1.0;0.000616070275126
0.997222186239;3.02939762498e-08;2.636147;1.0;0.000270580032315
0.998148133357;1.77660288821e-14;2.589351;1.0;0.000292666061117
0.984259235638;3.94193251264e-14;2.636147;1.0;0.00232762230527
0.997222202796;1.18116503036e-12;2.69854;1.0;0.000286066698927
0.999074052881;6.08266986289e-07;2.589351;1.0;6.78003504411e-05
0.996296272234;3.40850323912e-13;2.714139;1.0;0.000382133710898
0.999074052881;4.08662451625e-12;2.682942;1.0;9.11575224612e-05
0.9990740584;2.83465476714e-12;2.729823;1.0;8.63901784267e-05
0.999074047362;2.42287069822e-14;2.745512;1.0;0.000122571593499
0.998148127838;2.078541767e-13;2.636315;0.999999991722;0.000315926351164
0.999074047362;1.35083275076e-11;2.636316;1.0;9.85749601573e-05
0.995370341672;3.75712598044e-14;2.745512;1.0;0.00061254044273
0.999074047362;5.18642407426e-15;2.776711;1.0;0.000175533972836
0.997222197277;4.8021532978e-15;2.698713;0.999999991722;0.000313318437887
0.994444416629;1.79283532238e-09;2.698714;1.0;0.000715373410451
0.993518502624;3.07234925017e-11;2.761111;1.0;0.000808730628207
0.999074052881;2.11238462551e-12;2.761111;1.0;0.000151741241858
0.999074063919;3.92654133563e-10;2.714313;1.0;5.51553853406e-05
0.99444441111;5.24936798439e-10;2.589517;1.0;0.000596582870482
0.999999988962;7.13397479938e-11;2.776711;0.999999991722;8.07670297023e-06
0.997222186239;8.81476150117e-11;2.589517;1.0;0.00034657977757
0.995370341672;5.68029294603e-13;2.745512;1.0;0.000582871549027
0.995370341672;5.91694742606e-08;2.698714;1.0;0.000652994250237
0.997222191758;2.27063832858e-08;2.698713;1.0;0.00026585355932
0.996296283272;1.70697003326e-05;2.729913;1.0;0.000484534077246
0.996296272234;1.46560396871e-12;2.636315;1.0;0.000448863373597
0.998148127838;1.18697363816e-12;2.605117;0.999999975165;0.000214869159038
0.997222197277;3.1173132103e-06;2.745512;0.999999991722;0.000382763019961
0.997222186239;3.98853349636e-12;2.667514;1.0;0.000405489786052
0.999999955848;2.50736130537e-13;2.605117;1.0;3.31210921561e-05
0.999999988962;4.19680423064e-11;2.605116;1.0;1.43531485713e-05
0.9925925831;5.77363169916e-12;2.667515;1.0;0.00086070588934
0.998148116801;3.0402503144e-13;2.527119;1.0;0.000258741089462
0.999074052881;4.31056494787e-09;2.636315;1.0;0.000210790956254
0.996296255677;4.98353271758e-10;2.527119;0.999999975165;0.000676354246797
0.987037010767;7.22634024223e-11;2.745512;1.0;0.00161308133662
0.998148122319;8.35993367085e-12;2.729912;1.0;0.000227724153576
0.999074052881;1.14239518063e-11;2.683114;1.0;0.000173901541737
0.978703680966;2.13196192384e-10;2.667514;1.0;0.00278717922988
0.99722218072;1.6153509953e-10;2.761112;1.0;0.00022062766203
0.993518497105;3.48121290307e-10;2.714313;1.0;0.000679182812967
0.999074047362;8.64866541639e-10;2.729912;1.0;0.00010335476338
0.996296250158;1.89648821996e-07;2.620716;0.999999991722;0.000484792841784
0.999999977924;4.66098030526e-10;2.729912;1.0;2.71264077259e-05
0.999999966886;1.05373569397e-12;2.636316;1.0;5.91038401148e-05
0.997222197277;1.07797794329e-11;2.714313;1.0;0.00038861313753
0.997222191758;3.3361298191e-07;2.573918;1.0;0.000271771767021
0.999074030806;2.91476040048e-12;2.683114;1.0;0.000158883355637
0.995370358229;9.70675409285e-06;2.698713;0.999999991722;0.000484186764791
0.996296283272;3.4352326233e-11;2.745512;0.999999991722;0.000538954758531
0.9990740584;2.10993190431e-13;2.667515;1.0;7.09827198737e-05
0.999074041843;4.3366316116e-13;2.667514;1.0;0.000169855207576
0.992592561024;8.4023309902e-10;2.729913;0.999999991722;0.000921382173165
0.996296272234;1.85653557133e-13;2.651915;1.0;0.00063976534339
0.999999977924;4.15026702613e-14;2.651915;1.0;7.61143416488e-05
0.999999977924;2.09698158903e-09;2.605116;1.0;0.000116601597459
0.99444441111;2.34960457949e-09;2.761112;1.0;0.000574843833144
0.999074052881;6.49663077937e-12;2.620716;1.0;0.000116933169636
0.998148116801;7.18555126784e-05;2.683114;0.998611112436;0.000273235019879
0.998148138876;4.5828891329e-09;2.745512;0.999999983443;0.000179835460306
0.99444441111;1.61890980235e-09;2.698714;1.0;0.000456697474503
