acc;loss;time;val_loss;val_acc
0.267777771172;0.0699596007665;17.705546;0.0659859811421;0.423333322629
0.274027768523;0.0695329666552;17.877142;0.0654157636066;0.427916656559
0.285694437929;0.06902405185;17.689947;0.0647716942864;0.465833318109
0.294027767662;0.0685113489421;17.627548;0.064268984211;0.462083316098
0.297361102369;0.068337376126;17.658747;0.0635753703148;0.481874979412
0.312916655921;0.0675662360671;18.001938;0.0631622029468;0.486249979585
0.313888878665;0.0672861798666;17.783544;0.0623393806939;0.484166642651
0.31972221223;0.066767288165;17.799144;0.0617418144053;0.498958311975
0.331111100813;0.0662596638625;18.033137;0.0610666623494;0.510833310584
0.335277767645;0.0658701724476;17.877141;0.0603994380217;0.519999978443
0.346666657262;0.0651603018244;17.814744;0.0597655460394;0.510624973103
0.348749990678;0.064824897175;17.721146;0.0589866081718;0.524374974892
0.356805545174;0.0642474637263;18.017538;0.058407341751;0.533333308374
0.375555547575;0.0633631316014;18.235932;0.0576855534843;0.522916638603
0.372916655822;0.063199575887;17.923941;0.0569670474312;0.527291640639
0.38513887715;0.0628017424088;17.611949;0.0562582749408;0.536666639149
0.394444431696;0.0622430130736;18.142334;0.0554887892989;0.529791636392
0.395833318846;0.0616358239721;17.986339;0.0548823867769;0.534374977152
0.406527765509;0.0613190355814;17.736745;0.0540064762657;0.551666631674
0.411249987367;0.0606639569936;17.56515;0.0534069152394;0.554791634902
0.416249989635;0.0601471994693;18.095536;0.0525897506935;0.564999969676
0.419444434759;0.0597236428617;17.92394;0.0518042920933;0.571249967441
0.43416665453;0.0587323363353;17.689946;0.051184440963;0.592083296428
0.442222210682;0.0585710051366;18.033138;0.0505524705319;0.58937496754
0.448333320104;0.0579595424028;18.095536;0.0507653576011;0.541249976183
0.454305542012;0.0571710997675;18.064337;0.0490396585471;0.598749962946
0.464722204126;0.0565774761037;17.658747;0.0483825426393;0.579374974594
0.472499985248;0.0559295121477;17.783544;0.0477300353814;0.598333312199
0.472499986076;0.0554645140655;17.908341;0.047053071515;0.631666634232
0.484166652378;0.0548120606173;17.970739;0.0464962689051;0.624166635176
0.484444428649;0.0546772191301;17.861542;0.0457636910335;0.650416647394
0.490416650557;0.0538245834824;17.799144;0.0450457840537;0.63708330815
0.501111090183;0.0534393333623;18.126735;0.0443704699477;0.654791640739
0.508749982135;0.0526809920557;17.830342;0.0437531054486;0.655833306412
0.515972200367;0.0522444161793;18.235933;0.0430768735241;0.680624974271
0.528611090034;0.0514210221461;18.220333;0.0423945568812;0.677708302935
0.535138870693;0.0509101706557;18.204733;0.0416540380878;0.69229163602
0.542083308101;0.050349027798;17.643147;0.0410875441351;0.69083329911
0.543749980628;0.0497825910441;17.830343;0.0407081807498;0.692916641633
0.558194425371;0.0491304371713;17.95514;0.0398104723232;0.695624971141
0.554027753572;0.0486778850253;18.048737;0.0389889151168;0.722916634132
0.560277760443;0.0484981166406;17.705546;0.0382688258154;0.720208309591
0.570416648769;0.0474503375072;17.90834;0.0375074696882;0.727083300551
0.584027756833;0.0466285868444;18.064337;0.0369711209399;0.72166663905
0.596111096442;0.0460978004461;17.923941;0.036107900242;0.730208305021
0.595694426861;0.045896251272;17.752344;0.0356578838546;0.749999973923
0.601805536697;0.0449912539787;18.220333;0.0356841207637;0.761874978741
0.609444426166;0.0444865316773;18.157934;0.034244543834;0.744583307455
0.619166649878;0.0439195098459;17.736745;0.0337342361454;0.750416642676
0.62374997884;0.0433023221687;18.079937;0.0332365196664;0.774374977996
0.626666656385;0.0428280201223;17.658748;0.0324873934345;0.75749996677
0.642499980827;0.0419320069874;17.877141;0.0317173833416;0.774791645507
0.645972205533;0.0415458620733;17.814743;0.0314924732472;0.756249970446
0.643472201294;0.0414449887402;17.861542;0.03097901536;0.775208310535
0.657777756453;0.0403400610667;17.97074;0.0300881374084;0.804791651666
0.662638867895;0.0397707071517;17.986338;0.0297588638496;0.783541644613
0.664722200897;0.0394491318406;17.95514;0.028728697837;0.809166646252
0.674305539992;0.0384884979058;17.92394;0.0284878528522;0.796874977648
0.679861088594;0.0381996222875;18.033138;0.0277380398863;0.803333318482
0.681527760294;0.038059431568;17.845942;0.0270655929344;0.819791648537
0.689583308167;0.0370636001333;17.892742;0.0263902559721;0.827291660011
0.704166649944;0.0362738970046;17.611948;0.0259870988472;0.851041657229
0.70791664554;0.0359642026273;17.830343;0.0259124492295;0.863124996424
0.707083313829;0.0358732775268;17.752345;0.0248200986534;0.859374985099
0.717083313399;0.0350896386016;17.92394;0.0244899251265;0.84979165718
0.720555536449;0.0344542016586;17.674347;0.0236408289056;0.865833330899
0.723888869087;0.0341067869578;17.908341;0.023523081094;0.857083326826
0.732638869021;0.0334625473867;17.315556;0.0224660795648;0.888125009835
0.736666645441;0.033050779098;17.627548;0.0219162115439;0.884166671584
0.747499978377;0.0322353751916;17.471552;0.0214616605469;0.888125009835
0.74736109376;0.032283048637;17.721145;0.0207471924368;0.917291690906
0.761805540986;0.0309943599213;17.580749;0.0206570215911;0.88937501361
0.762638868557;0.0307374243469;17.95514;0.0208611710696;0.880000003924
0.775416650706;0.0302136636132;17.877142;0.0202253518316;0.895416680723
0.77958331671;0.0291857296187;17.502751;0.0177593960931;0.927916690707
0.789999980066;0.028955967864;17.611949;0.0199283067292;0.893333350619
0.789583320419;0.0285212191132;17.097161;0.0166347642856;0.932916685939
0.802916651799;0.0272617676399;16.972365;0.0161079880199;0.95291668425
0.807361094488;0.0270650465973;16.644773;0.0150680130852;0.949166685343
0.817083316545;0.026030290639;16.941166;0.0151076519008;0.958750019471
0.822499980529;0.0257597725528;16.831968;0.0136284146962;0.961041680227
0.827361101906;0.0254567685382;16.847568;0.0129450827953;0.964583345999
0.83374998139;0.0243325561492;16.972365;0.0125912691583;0.967291682959
0.848055553105;0.0233666849219;16.847568;0.0122611327291;0.964583352208
0.858194439775;0.0224927217286;16.831968;0.0108684117925;0.971875011921
0.858333342605;0.0222084129022;16.972365;0.0109125106246;0.967708349228
0.862222216196;0.0217370674687;16.73837;0.00984817158314;0.975416676452
0.876805567079;0.0203491690853;16.816369;0.00933371471668;0.974999999007
0.880416678886;0.0203497731127;16.894367;0.00898612625315;0.976875009636
0.883333341943;0.0194219949707;16.847568;0.00932407487805;0.973541674515
0.886388908658;0.0189608041094;16.800769;0.00793313437801;0.978541675955
0.890694460935;0.0183958152516;16.956765;0.00777107255999;0.979166672875
0.89416667819;0.0182250164216;17.019164;0.00769282961846;0.978541669746
0.900555579199;0.0173471043042;16.941166;0.00673267715805;0.980625012269
0.905000027683;0.0167803823586;16.535576;0.00655699714359;0.982291678588
0.912361138397;0.0160215785598;16.675972;0.00626089748888;0.980625004818
0.9031944813;0.0164620111205;16.691572;0.00579849519515;0.981250004222
0.913333358864;0.0158315633243;16.78517;0.00594602029014;0.982083335519
0.921527814534;0.0148082290543;16.395179;0.00642224619514;0.979166670392
0.92097225123;0.0147467352605;16.925566;0.00492883787471;0.983333333085
0.924583367176;0.0142252572502;16.691572;0.00479647637015;0.982083342969
0.925972253912;0.0138208373295;16.691572;0.00463204550033;0.983541676154
0.933472260005;0.0132772726291;16.691572;0.00436619286484;0.983125008643
0.936388926374;0.0128555719016;16.753971;0.0041490677977;0.983750008047
0.937361145185;0.0125949607593;16.956765;0.00409519759705;0.983958334972
0.936250036789;0.0125506991365;17.050363;0.00382985092438;0.983750009288
0.940694477823;0.0119082768732;16.535576;0.00389801653607;0.983958341181
0.942916702065;0.0117735629319;16.909966;0.00364621336727;0.983958336214
0.940138923625;0.0117466791934;17.003564;0.00348503553929;0.98333333681
0.943472256263;0.0109962040377;16.941165;0.00341800795043;0.98354167367
0.949166699416;0.0106779696329;16.831969;0.00329013662364;0.983958330005
0.947500033511;0.0105089162308;17.14396;0.00315326085547;0.983750004321
0.949444466995;0.0101583871486;16.816369;0.00312989915013;0.984375007451
0.949444473618;0.0101039271103;16.582375;0.00298207562203;0.984166670591
0.955277801388;0.00975120947826;16.566775;0.00279649470758;0.985000006855
0.955972254276;0.00938288026696;16.925566;0.00308978251026;0.985000011822
0.958888918161;0.00906969019626;17.034763;0.0028520180543;0.985416666915
0.959305582775;0.00882110288755;16.707172;0.00264134808701;0.984583334376
0.958333357341;0.00905858073384;16.660373;0.00261924007524;0.984791672478
0.956666696403;0.0087605474465;16.707171;0.00259685961767;0.984375001242
0.958888916506;0.00866989964723;17.112762;0.00249523049448;0.985208335022
0.961944474114;0.00825086173265;16.847568;0.00249873377228;0.985208335022
0.961250027849;0.00833407797877;16.73837;0.00241585908225;0.985000004371
0.962916685475;0.00805078397712;16.909967;0.00232246263962;0.985000006855
0.966527796454;0.0076022236996;16.816369;0.00227889636396;0.98541667064
0.963333358367;0.00802290341299;16.863167;0.00223041641705;0.985208339989
0.967222245203;0.00737567982611;16.753971;0.00218352563146;0.986250003179
0.969583352407;0.00712051217367;16.925566;0.00220155377368;0.986458342522
0.965833355155;0.00751086435695;16.956765;0.00212929550131;0.98520833378
0.969583356546;0.00709026005481;17.14396;0.00214620326005;0.98666667069
0.966527802249;0.00703060251221;16.831969;0.00198378357648;0.986041671286
0.97013890826;0.00688901860526;16.863167;0.00195008928252;0.987083333234
0.970555573702;0.00672536265403;16.878767;0.00194648767623;0.986666668206
0.96875002318;0.00670833011261;16.831968;0.00183861233018;0.986875006308
0.971250020795;0.00641994821813;16.660373;0.00182884834552;0.987708332638
0.972777797116;0.00641040281496;16.76957;0.00178580270707;0.987500003229
0.973055576285;0.00620346622115;16.909966;0.001741195043;0.988125000149
0.973194465869;0.0060018631759;16.909967;0.00168006756455;0.989166663339
0.974027792613;0.00607406606044;16.785169;0.00153723810278;0.990208329012
0.976944463121;0.00565023195425;16.78517;0.00146769665965;0.990833334625
0.975138907631;0.00562443768851;16.738371;0.00140194785915;0.992083333433
0.976666683952;0.00546784429914;16.800769;0.00135591735731;0.99187500154
0.978611124886;0.00525815597697;16.691572;0.00131166262872;0.992083329707
0.978472234474;0.00516380306605;16.816369;0.00123616061683;0.992916661004
0.977638906903;0.00509734964322;16.972365;0.00119260531937;0.993124992897
0.979722236594;0.00509253525201;16.644773;0.00117017216083;0.993958331645
0.982361122966;0.0046395289343;16.785169;0.0011462125943;0.993958326677
0.980138901207;0.00474189283947;16.878768;0.00116056699365;0.992499997218
0.982500009239;0.00456325314654;17.081562;0.0010324375459;0.994374997914
0.985277789334;0.00430270595179;16.956765;0.000989774840491;0.994791659216
0.982916676336;0.00434385006601;16.675972;0.00101315531932;0.994583323598
0.980972236229;0.00443305552795;16.722771;0.000933293358078;0.994791664183
0.982083346281;0.0042913196893;16.987965;0.000896787984554;0.996041661749
0.98513889975;0.00412735329398;16.894367;0.000836124699163;0.99666665867
0.983194453849;0.00412839293454;17.050362;0.000831161614163;0.996041660508
0.984166675144;0.00404383087395;16.909967;0.000852330919164;0.995833323648
0.986666675243;0.00400461084306;16.613574;0.000827833253728;0.995624989271
0.986250010629;0.00386119580556;16.78517;0.000783039357581;0.996249996126
0.985694455604;0.0037931039454;16.597974;0.000745686567219;0.996666657428
0.986666673587;0.00375612836473;16.847568;0.000720499642739;0.996666662395
0.985972230633;0.00374383736441;16.956766;0.000699940783306;0.99666665867
0.986250008974;0.00355532750513;16.707171;0.000684988853512;0.996666662395
0.988750008245;0.00348878872076;16.816369;0.00066474315372;0.996874985596
0.986388896075;0.00349818390775;16.925566;0.000620904933991;0.997083328664
0.989722227885;0.00319829665791;16.691572;0.000618786510131;0.996666657428
0.988055563635;0.00328710551872;16.722771;0.00062932142949;0.99708331873
0.989722228713;0.00316677142918;16.941166;0.000560238351985;0.997083329906
0.989722227885;0.00312110169357;16.75397;0.000525955915691;0.997291656832
0.989166675342;0.00310563175784;17.003564;0.000526774356937;0.997291661799
0.990694452491;0.00299595384018;16.925566;0.000499537714556;0.997916658719
0.989027784102;0.00307742105118;16.800769;0.000521081036216;0.997083326181
0.991666672958;0.00286809054604;17.050363;0.000470226988303;0.997499989967
0.991944448815;0.00288090943488;16.941165;0.000486509947981;0.997499997417
0.991250008345;0.00288397316116;16.691572;0.000469653667096;0.99749999245
0.990555560423;0.00272202913119;16.972365;0.000447193895525;0.99729165559
0.991111114621;0.00276445683913;16.972365;0.000421779434873;0.99770832931
0.991666673786;0.0026771875758;16.987964;0.000440390250181;0.997916657478
0.992083339228;0.00264995891969;16.301582;0.000410791589729;0.997708326826
0.99027778705;0.002729830476;16.831968;0.000393070072278;0.998749988774
0.992222228812;0.00257862063396;16.847568;0.000370995956018;0.998958323151
0.990555563735;0.00272429103724;16.597975;0.000378664557653;0.997916657478
0.993055560523;0.00258345710204;16.707171;0.000362128875167;0.998958324393
0.993611117204;0.00240843549626;16.909967;0.000375343903064;0.997708324343
0.992222226328;0.00248111617273;16.987964;0.000384931650236;0.997916661203
0.993750002649;0.00221686209665;16.78517;0.000320399657236;0.99854166309
0.992361115913;0.00235725715174;16.75397;0.000343251807863;0.998333327472
0.993055560523;0.00221052393964;16.863168;0.000337386818046;0.998749991258
0.991388892962;0.00242093168587;17.050363;0.000304951305225;0.999166660011
0.992777782182;0.00229956198665;16.894366;0.000313435009806;0.998749985049
0.992916670938;0.00224062799356;16.629174;0.000323124697085;0.998333329956
0.992500005497;0.00227865921139;16.816369;0.000280006624659;0.99895832936
0.994027782645;0.00220897004652;17.019163;0.000272937333496;0.99958332628
0.994027783473;0.00215760421027;17.003564;0.000263799894583;0.999374990662
0.993750003477;0.00219120239005;16.597974;0.000262966861555;0.999583327522
0.995972226063;0.00200337246012;16.707172;0.000266460809295;0.999166657527
0.994305560986;0.00205434782401;16.847568;0.000245672297903;0.999583325038
0.993888893061;0.00209906191271;17.034763;0.000243049068255;0.999166664978
0.997222224043;0.00185919131602;16.644774;0.000228251124706;0.999791660657
0.994305558503;0.00197177315729;16.847568;0.000238642995403;0.999166660011
0.995694447723;0.00189774461129;16.75397;0.000227868694613;0.999791665624
0.993750003477;0.00205881028847;16.956765;0.000260931611213;0.998958323151
0.995000003941;0.00194709589495;16.629174;0.000226000118497;0.999583320071
0.99402778099;0.00192379518638;16.987964;0.000202453700998;0.999583327522
0.995694446895;0.00187131536222;16.863168;0.000192699378204;0.999791658173
0.996250003576;0.00176703182094;16.863167;0.000197684624482;0.999791660657
0.9947222256;0.00183491180036;16.738371;0.000183821815275;0.999791664382
0.995555553999;0.00174056063972;17.065962;0.000191398486246;0.999791653206
0.993750005133;0.00183542866984;17.034763;0.000201989455187;0.999791655689
0.995138892697;0.001723753079;16.987965;0.000198792505444;0.999791665624
0.995000003113;0.0017998642757;16.582375;0.000208548940842;0.99958332628
0.995555557311;0.00169913725565;16.722771;0.000183179192845;0.999791653206
0.995555556483;0.00163601434259;17.14396;0.000170101594828;0.999791661898
0.995833335651;0.00170452886717;17.050363;0.000171370025934;0.999791660657
0.995833335651;0.00168475633836;16.722771;0.000173063742219;0.999791656931
0.995416671038;0.00165243228872;16.909967;0.000168527802316;0.999791661898
0.995694447723;0.00162595415168;16.847568;0.000162688877936;0.999791658173
0.996111113164;0.00162281007377;16.909966;0.000152165167568;0.999791659415
0.996250002748;0.00150527085821;16.76957;0.000153819140678;0.999791661898
0.997222223216;0.00151626619845;16.878767;0.000150979200119;0.999791660657
0.995972225236;0.00156115067673;16.941165;0.000160871278922;0.999791653206
0.994444449743;0.0016600296658;16.894367;0.000143268537007;0.999791659415
0.996527779433;0.00151589404656;16.644773;0.000137758617181;0.999791660657
0.997500001556;0.00146813247718;16.956766;0.000147595288051;0.999583322555
0.995555559794;0.00155262435308;16.987964;0.00013307765812;0.999791660657
0.995972224408;0.00153340935018;16.894367;0.000137468568785;0.999791655689
0.997361111972;0.00139982236498;16.629173;0.000131980469026;0.999791654448
0.995972224408;0.00140660054684;16.519977;0.000132557770333;0.999791665624
0.996805554463;0.00146599830138;17.019163;0.000124895748665;0.999791655689
0.996527781089;0.00147942105509;16.76957;0.000138176366969;0.999791659415
0.996250001093;0.00144274812192;16.76957;0.000127514583937;0.99979166314
0.997361111972;0.00133082635309;17.050363;0.000112428497611;0.999999990066
0.996388890677;0.00138051352082;16.675973;0.00011166144706;0.999791656931
0.997638889485;0.00127507689467;16.925566;0.000114908233703;0.999791661898
0.996666669018;0.0013906352243;16.878767;0.00011381976348;0.999791659415
0.997083331976;0.00140505449356;16.847568;0.00013160050086;0.999791661898
0.997499999901;0.00127617826689;17.081562;0.000114420233634;0.999791661898
0.9973611128;0.00129220525236;16.535576;0.000121592146987;0.999791654448
0.996944444875;0.00124260864807;16.847568;0.000110057260675;0.999999986341
0.996527781089;0.00133967723539;16.691572;9.82581977951e-05;0.999999992549
0.997638890313;0.00131490974672;15.942791;0.000102634488182;0.999791660657
0.996388892333;0.00137812035811;16.535576;0.00010711767527;0.999791656931
0.997222224871;0.0012861064404;17.658747;0.00010736400543;0.999791659415
0.997500000729;0.0012166154912;17.689946;9.4512803571e-05;0.999999993791
0.997500000729;0.00120242684756;18.048738;9.32373345677e-05;0.999999985099
0.997638889485;0.00117520305826;17.471552;9.50391940175e-05;0.999999990066
0.997361111972;0.00120776866445;17.580749;9.13951813952e-05;0.999791665624
0.997500002384;0.00119346700012;17.643147;0.000102383863805;0.999791658173
0.997222223216;0.00118038753135;17.596349;8.55312821386e-05;0.999999985099
0.996805557774;0.00120470202011;17.455953;8.53187613454e-05;0.999791659415
0.997083332804;0.00117849801609;17.736745;0.00010483042729;0.999791660657
0.998055556582;0.00113819419494;17.752345;9.16673621987e-05;0.999791658173
0.997500001556;0.00113470998864;18.001939;9.00796193264e-05;0.999791660657
0.997083335287;0.00111494056303;17.487151;8.68457642582e-05;0.999791659415
0.997638891141;0.00122018072094;18.064337;0.000100593989638;0.999791661898
0.997222223216;0.00110716250937;17.95514;7.69254438258e-05;0.999999996275
0.997916664514;0.0011165932483;17.892741;7.63696055704e-05;0.999999987582
0.997500001556;0.00107940710708;17.877142;8.01835160094e-05;0.999999993791
0.997361113628;0.00116249132932;17.92394;7.76601790449e-05;0.999999992549
0.997916667826;0.00106130925633;17.799144;7.27891161508e-05;0.999999987582
0.997916668653;0.00111038703512;17.596349;7.47402677537e-05;0.999999992549
0.997361113628;0.00108007306416;17.767945;7.57790151056e-05;0.999999995033
0.997361111972;0.00104411732739;17.611948;7.26618804189e-05;0.999999987582
0.99805555741;0.00101593867536;17.705546;7.47281667373e-05;0.999999987582
0.997222223216;0.00115198417835;17.908341;7.82670062639e-05;0.999791661898
0.998472222024;0.0010771453704;17.814743;6.91654976587e-05;0.999999987582
0.998749999536;0.000999664601194;17.845943;7.34521778819e-05;0.999791659415
0.998472222851;0.000945291021506;17.705546;6.89597418765e-05;0.999999997516
0.998472221196;0.0010263663656;17.799143;7.08502293871e-05;0.999999991308
0.997916666998;0.00100704448535;17.892742;6.83403677234e-05;0.999999992549
0.997916668653;0.00103143730303;17.92394;7.00073014362e-05;0.999999996275
0.997777779069;0.00102326657967;18.001938;6.35856257531e-05;0.999999985099
0.997916666998;0.00106080535867;17.674347;5.93811223932e-05;0.999999993791
0.997500002384;0.00103563124948;17.830343;5.9923528814e-05;0.999999996275
0.99861111078;0.000997690551837;17.783544;6.28364272946e-05;0.999999988824
0.997916666998;0.000969470332267;17.53395;6.46347724569e-05;0.999999988824
0.997777778241;0.000962409126967;17.752345;5.76978336161e-05;0.999999990066
0.99805555741;0.00101466538884;17.877141;5.80724880592e-05;0.999999993791
0.999166666634;0.000827231608936;17.502752;5.83518227965e-05;0.999999987582
0.997916667826;0.00098578145561;17.565149;5.86141234938e-05;0.999999997516
0.997500001556;0.000964023980082;17.736745;5.71400133443e-05;0.999999986341
0.998194444511;0.000916044522859;17.892742;5.54518028366e-05;0.999999991308
0.997638890313;0.000948753584049;17.970739;5.39724412268e-05;0.999999996275
0.997916668653;0.00095067289577;17.643147;5.77198733633e-05;0.999999990066
0.99791666617;0.000943554772675;17.705546;6.12036312759e-05;0.999999992549
0.997916665342;0.000958266480059;17.877142;5.50428271708e-05;1.0
0.998194443683;0.00084540071071;17.674346;6.38275613862e-05;0.999999988824
0.999444444146;0.000777656120287;17.627548;5.16847087511e-05;0.999999997516
0.999027777877;0.000832656627204;17.814743;5.01828913381e-05;0.999999996275
0.997638888657;0.00088217501818;17.877142;4.9371268536e-05;0.999999993791
0.998888889949;0.000798023198715;17.580749;5.92351393607e-05;0.999999991308
0.998611108296;0.000812065564888;17.705546;4.97527295238e-05;0.999999992549
0.997777779897;0.000839170647749;17.627548;5.62325305395e-05;0.999999992549
0.998194446166;0.000846307522604;17.799144;5.28091152319e-05;0.999999992549
0.998611111608;0.000762948637;17.565149;4.68306487088e-05;0.999999993791
0.998472222851;0.000817572944167;17.658747;5.06223866902e-05;0.999999988824
0.998472223679;0.000862164179327;17.799144;4.77387622292e-05;0.999999988824
0.998611112436;0.000804210447515;17.752345;4.96449284431e-05;0.999999990066
0.998333334923;0.000841171085792;17.783544;4.27832710178e-05;0.999999988824
0.998194444511;0.00084304403107;17.783544;5.11568423273e-05;0.999999990066
0.998888889949;0.000757415142491;17.845942;5.16980925151e-05;0.999999993791
0.998888888293;0.00081910902918;17.658747;4.39998021686e-05;0.999999991308
0.998472223679;0.000761658755639;17.674347;5.14243156431e-05;0.999999990066
0.998333333267;0.000805755847776;17.986339;4.02939732756e-05;0.999999995033
0.998194445339;0.000840896451336;17.92394;4.57640300624e-05;0.999999995033
0.99861111078;0.000765133542397;17.346756;4.30663860508e-05;0.999999990066
0.999027777877;0.000755116718008;17.845942;4.22161547059e-05;0.999999995033
0.998888889949;0.000728531925739;17.487152;4.17256203491e-05;0.999999991308
0.998472222851;0.000834391289067;17.845942;3.79282089208e-05;0.999999988824
0.999166667461;0.000741375060493;17.95514;4.00019379375e-05;0.999999996275
0.999027777877;0.000765546523326;17.721145;3.93338920427e-05;0.999999987582
0.998611111608;0.000740009863067;17.596349;3.72321041671e-05;0.999999987582
0.997916666998;0.000851086769722;17.658747;3.7470256378e-05;0.999999998758
0.998750000364;0.00069241624927;17.611949;3.64780301917e-05;0.999999988824
0.997916668653;0.000816601331381;17.716252;3.94076769984e-05;0.999999986341
0.998888889949;0.00072967469896;17.639843;3.82713542043e-05;0.999999995033
0.998472222024;0.000702912212647;17.530762;3.631032727e-05;0.999999988824
0.99861111078;0.000722473639245;17.717758;3.43966387391e-05;0.999999992549
0.998194444511;0.000730512917168;17.889169;3.68136031549e-05;0.999999993791
0.998333332439;0.000772697666131;18.044998;3.78008661528e-05;0.999999987582
0.999166665806;0.000691181667207;17.484014;3.47448428405e-05;0.999999991308
0.998611111608;0.000695957187822;17.935918;3.39328276861e-05;0.999999995033
0.998888889121;0.000674749497395;17.078858;3.32571815041e-05;0.999999991308
0.998055555754;0.000776263675814;17.047693;3.56664844503e-05;0.999999991308
0.998194446166;0.000732750211278;16.813949;3.19804706616e-05;0.999999996275
0.998194443683;0.000774010234535;16.891864;3.10986035477e-05;0.999999988824
0.999027777877;0.000637434766759;16.782783;3.27830966664e-05;0.999999990066
0.999444443319;0.000645416500144;16.876281;3.6515477215e-05;0.999999991308
0.999166666634;0.000671010147319;16.54904;2.88820086212e-05;0.999999993791
0.999444444974;0.000613628217656;16.813949;3.14271937706e-05;0.999999993791
0.998333334095;0.000711541933924;16.876281;3.2842053713e-05;0.999999993791
0.998749999536;0.00069658172025;16.689286;3.05302950778e-05;0.999999990066
0.999166667461;0.000675283916078;16.777055;3.28555080387e-05;0.999999988824
0.999305556218;0.000627704043937;16.841088;3.38154890187e-05;0.999999992549
0.998333333267;0.000735613502103;16.731933;3.09601239413e-05;0.999999997516
0.999583333731;0.000578156351265;16.887869;3.37854441265e-05;0.999999995033
0.999027777049;0.00059872101762;16.482435;2.95011950205e-05;0.999999993791
0.998611111608;0.000658679935441;16.841088;3.10219186114e-05;0.999999986341
0.998888889121;0.000665215150649;16.778714;2.75195771261e-05;0.999999991308
0.999166665806;0.000633730801282;17.106179;3.02524059255e-05;0.999999991308
0.999166664978;0.000597292090081;16.54481;3.01170747245e-05;0.999999981374
0.998888889121;0.000668763713596;16.731933;2.82289322323e-05;0.999999995033
0.998611111608;0.000674230439068;16.872275;2.81207239254e-05;0.999999996275
0.998888888293;0.000617453474155;16.731933;3.24745233797e-05;0.999999993791
0.999722221659;0.000537035726059;16.420061;2.86631728272e-05;0.999999988824
0.998333334095;0.000644732062938;16.809901;2.70308211346e-05;0.999999993791
0.998888889121;0.000651446267309;16.622777;2.77405355102e-05;0.999999987582
0.998611111608;0.000651599657027;16.809901;2.99957993661e-05;0.999999986341
0.999583332075;0.000600085760096;17.402458;2.56902286158e-05;0.999999995033
0.998750001192;0.00064809949092;18.073279;2.70578947834e-05;0.999999988824
0.99930555539;0.00053844822004;18.092984;2.59748344244e-05;0.999999992549
0.999166667461;0.000604964441259;18.077387;2.83886146614e-05;0.999999993791
0.998472222024;0.000663335339494;17.625062;2.63867606047e-05;0.999999983857
0.999166665806;0.000512046492076;17.859023;2.43867122928e-05;0.999999983857
0.999166665806;0.000604884453221;17.87462;2.48978870824e-05;0.999999995033
0.999583332903;0.000531298651064;17.812231;2.40895136964e-05;0.999999988824
0.999305553734;0.000627683030972;17.796633;2.47110170335e-05;0.999999996275
0.998888887465;0.000592776934354;17.905816;2.60869334738e-05;0.999999992549
0.999166667461;0.000643972895381;17.890217;2.54138182072e-05;0.999999988824
0.998611112436;0.000599622118494;17.843426;2.73904006747e-05;0.999999992549
0.998888889949;0.000534878448889;18.124179;2.4602346798e-05;0.999999992549
0.998472223679;0.000650341279147;17.562673;2.415280062e-05;0.999999991308
