val_loss;time;acc;val_acc;loss
0.152604173558;2.979504;0.0826388843771;0.0843749963678;0.15289351965
0.152604172006;3.151099;0.0826388869124;0.0843749986961;0.152893522754
0.152604168902;2.885908;0.082638886007;0.0843749971439;0.152893518615
0.152604168902;2.963905;0.0826388848945;0.0843749971439;0.15289352172
0.15260416735;2.979504;0.0826388861363;0.0843749963678;0.15289351965
0.152604175111;2.901507;0.0826388869642;0.0843749971439;0.15289351965
0.15260416735;2.948306;0.0826388851015;0.0843749963678;0.152893518615
0.152604170454;3.1199;0.0826388862398;0.08437499792;0.15289351758
0.152604170454;2.995104;0.0826388858776;0.08437499792;0.152893518615
0.152604172006;3.057502;0.0826388848169;0.0843749971439;0.152893518615
0.152604168902;3.041902;0.0826388862139;0.0843749963678;0.15289352234
0.152604168902;2.995104;0.0826388868348;0.0843749963678;0.152893518615
0.152604165797;2.917107;0.0826388860846;0.0843749971439;0.15289352172
0.152604164245;2.963905;0.0826388847652;0.08437499792;0.152893524824
0.152604170454;2.963905;0.0826388853085;0.0843749971439;0.152893520685
0.152604165797;2.932706;0.082638886395;0.0843749971439;0.152893520685
0.152604173558;2.948305;0.0826388856707;0.08437499792;0.152893518615
0.152604168902;3.057502;0.082638884998;0.0843749963678;0.152893519029
0.152604170454;2.932706;0.0826388870159;0.0843749963678;0.15289351965
0.15260416735;2.979505;0.0826388862915;0.0843749971439;0.152893520064
0.152604168902;2.870308;0.0826388839115;0.0843749971439;0.152893520685
0.15260416735;2.995104;0.0826388848428;0.0843749955917;0.152893522754
0.15260416735;2.932706;0.0826388848945;0.0843749971439;0.152893520685
0.15260416735;2.932706;0.0826388851533;0.0843749971439;0.15289351758
0.152604172006;3.041902;0.0826388868089;0.0843749971439;0.15289351965
0.152604168902;2.932706;0.0826388842737;0.08437499792;0.152893523789
0.152604165797;2.854709;0.0826388854637;0.0843749963678;0.15289352172
0.152604170454;2.901507;0.0826388864985;0.08437499792;0.15289351758
0.152604168902;2.885907;0.0826388857483;0.08437499792;0.152893521099
0.152604165797;2.979505;0.0826388854378;0.08437499792;0.15289351965
0.152604170454;2.979504;0.0826388855154;0.0843749971439;0.15289352172
0.152604172006;2.963905;0.0826388875333;0.0843749971439;0.152893523789
0.152604168902;2.979505;0.0826388856189;0.08437499792;0.152893523789
0.152604168902;2.932706;0.0826388863174;0.0843749971439;0.152893520685
0.15260416735;2.948305;0.082638886395;0.0843749971439;0.152893518615
0.152604170454;2.979505;0.0826388857224;0.08437499792;0.15289351965
0.152604168902;2.885907;0.0826388859811;0.0843749971439;0.15289351758
0.152604173558;3.010704;0.0826388870676;0.0843749971439;0.15289351758
0.152604170454;2.901507;0.0826388859035;0.0843749971439;0.15289352172
0.152604173558;2.979504;0.0826388858776;0.0843749971439;0.152893520685
0.152604172006;2.995104;0.0826388859811;0.0843749971439;0.152893520271
0.152604168902;2.948306;0.0826388869124;0.0843749971439;0.15289351965
0.152604168902;2.932706;0.0826388858776;0.0843749971439;0.152893520685
0.152604170454;3.073101;0.082638886007;0.0843749963678;0.15289352172
0.152604168902;3.057502;0.0826388873522;0.0843749971439;0.15289351758
0.152604168902;2.917107;0.082638886395;0.08437499792;0.152893520685
0.152604170454;3.010703;0.0826388860587;0.0843749971439;0.152893518615
0.152604168902;3.057502;0.0826388862398;0.0843749971439;0.15289351758
0.15260416735;2.885908;0.0826388871452;0.0843749971439;0.15289351965
0.152604170454;2.948305;0.0826388854637;0.0843749963678;0.15289351965
0.152604168902;2.948306;0.0826388861363;0.08437499792;0.152893520685
0.152604170454;2.963905;0.0826388852309;0.0843749971439;0.15289351965
0.152604168902;2.963905;0.0826388875592;0.0843749955917;0.15289351758
0.15260416735;2.979504;0.0826388849463;0.0843749971439;0.15289352172
0.152604168902;2.901507;0.0826388860846;0.0843749971439;0.152893520685
0.152604170454;3.041903;0.0826388853343;0.08437499792;0.152893522754
0.152604170454;3.010703;0.082638884015;0.0843749971439;0.152893520685
0.152604170454;2.885908;0.0826388863433;0.0843749971439;0.152893520685
0.15260416735;2.901507;0.0826388859552;0.08437499792;0.15289351965
0.152604172006;2.901507;0.0826388858776;0.08437499792;0.15289352172
0.152604168902;3.073101;0.0826388857224;0.0843749971439;0.15289352172
0.152604172006;2.901507;0.0826388839374;0.0843749971439;0.152893518615
0.152604173558;2.963905;0.0826388861881;0.08437499792;0.152893516545
0.15260416735;2.963905;0.0826388856448;0.08437499792;0.152893520685
0.152604175111;2.839109;0.0826388870418;0.0843749963678;0.15289351965
0.152604175111;2.885908;0.0826388848428;0.08437499792;0.152893520685
0.152604170454;3.010703;0.0826388856189;0.0843749971439;0.152893522754
0.152604172006;3.197898;0.0826388848428;0.0843749971439;0.15289351965
0.152604168902;2.932706;0.0826388856189;0.0843749963678;0.152893520685
0.15260416735;2.979505;0.0826388851274;0.08437499792;0.152893520064
0.152604165797;2.948305;0.0826388852826;0.08437499792;0.152893517994
0.152604172006;2.995104;0.0826388854637;0.08437499792;0.152893520685
0.152604165797;2.948306;0.0826388859552;0.08437499792;0.152893520685
0.152604172006;2.932706;0.0826388853602;0.08437499792;0.152893523789
0.152604165797;2.870308;0.0826388849463;0.0843749971439;0.15289351965
0.152604165797;2.995104;0.0826388873263;0.0843749971439;0.152893519029
0.152604168902;2.870308;0.0826388866537;0.0843749971439;0.15289352172
0.15260416735;2.839109;0.082638883601;0.0843749971439;0.152893519029
0.152604168902;2.761111;0.0826388868089;0.0843749971439;0.15289351758
0.152604170454;2.917107;0.0826388859811;0.08437499792;0.152893515511
0.152604165797;3.026303;0.0826388848169;0.0843749971439;0.15289351965
0.152604172006;3.135499;0.082638885412;0.0843749971439;0.152893522754
0.152604172006;2.963905;0.0826388867055;0.0843749963678;0.15289351758
0.152604168902;2.995104;0.0826388847135;0.0843749971439;0.152893520685
0.152604168902;2.885908;0.0826388862915;0.0843749971439;0.152893518615
0.152604172006;2.963905;0.0826388855672;0.0843749971439;0.15289352172
0.152604168902;2.917106;0.0826388855413;0.0843749963678;0.15289351965
0.152604172006;2.901507;0.0826388863433;0.0843749963678;0.152893518615
0.152604168902;2.995104;0.0826388843771;0.0843749963678;0.152893520685
0.152604170454;2.948305;0.0826388860587;0.0843749963678;0.152893521099
0.152604164245;2.948306;0.082638886395;0.0843749971439;0.152893515511
0.152604170454;2.948305;0.0826388852309;0.0843749963678;0.15289351758
0.152604168902;2.80791;0.0826388872746;0.0843749971439;0.152893520685
0.152604165797;2.901507;0.0826388874039;0.0843749986961;0.152893520685
0.152604170454;2.932706;0.0826388851274;0.08437499792;0.15289352172
0.152604172006;2.948306;0.0826388856707;0.0843749963678;0.152893518615
0.15260416735;2.917107;0.0826388855154;0.0843749971439;0.15289351758
0.152604172006;3.010703;0.0826388844548;0.0843749955917;0.152893516545
0.152604168902;2.932706;0.0826388868348;0.0843749963678;0.152893522754
0.152604172006;2.995104;0.0826388864468;0.08437499792;0.15289352172
0.152604168902;2.932706;0.0826388852567;0.0843749963678;0.152893520685
0.152604170454;2.932706;0.0826388861104;0.0843749971439;0.15289351965
0.152604165797;2.995104;0.0826388865761;0.08437499792;0.152893520685
0.15260416735;2.995104;0.0826388870159;0.0843749971439;0.15289351965
0.15260416735;2.995104;0.0826388874557;0.0843749971439;0.152893521099
0.152604172006;2.917106;0.0826388858259;0.0843749971439;0.15289352172
0.152604168902;2.948306;0.0826388873781;0.0843749971439;0.152893520685
0.152604170454;2.917106;0.0826388846876;0.0843749971439;0.152893518615
0.152604168902;3.010704;0.0826388863174;0.08437499792;0.152893520685
0.152604172006;3.057502;0.0826388871194;0.0843749971439;0.15289351965
0.152604170454;2.979504;0.0826388851015;0.0843749963678;0.152893523789
0.152604168902;2.948306;0.0826388861881;0.0843749971439;0.152893518615
0.152604173558;2.963905;0.0826388866278;0.0843749971439;0.15289352172
0.152604165797;2.995104;0.0826388851015;0.08437499792;0.15289351758
0.152604170454;2.979504;0.0826388869124;0.0843749971439;0.152893520685
0.152604170454;2.901507;0.0826388849463;0.0843749963678;0.15289351965
0.152604172006;3.088701;0.082638886395;0.08437499792;0.15289352172
0.152604165797;2.932706;0.0826388858;0.0843749971439;0.152893522754
0.152604168902;2.823509;0.0826388866537;0.08437499792;0.15289351965
0.152604168902;2.995104;0.0826388858776;0.0843749971439;0.152893518615
0.152604170454;2.995104;0.0826388871194;0.08437499792;0.15289352172
0.152604165797;2.932706;0.0826388842219;0.08437499792;0.152893518615
0.152604168902;2.979505;0.0826388859552;0.0843749971439;0.15289351965
0.152604168902;3.026303;0.082638886007;0.08437499792;0.15289352172
0.152604165797;2.917106;0.0826388867572;0.0843749971439;0.152893518615
0.15260416735;2.979504;0.0826388851015;0.08437499792;0.15289352172
0.15260416735;2.995104;0.0826388853602;0.0843749963678;0.152893520685
0.15260416735;2.995104;0.0826388845841;0.0843749971439;0.15289351758
0.152604168902;2.963905;0.0826388856189;0.08437499792;0.15289352172
0.152604168902;2.979504;0.0826388860328;0.08437499792;0.152893522754
0.152604165797;2.963905;0.0826388858259;0.0843749971439;0.152893520685
0.152604170454;3.026303;0.0826388858259;0.0843749963678;0.152893520685
0.152604165797;2.932706;0.082638885593;0.08437499792;0.152893518615
0.15260416735;2.932706;0.0826388856965;0.0843749986961;0.152893519236
0.15260416735;2.963905;0.0826388853602;0.0843749971439;0.152893523789
0.152604168902;3.1199;0.0826388847911;0.0843749971439;0.15289351965
0.152604170454;3.057502;0.0826388858776;0.0843749971439;0.152893519029
0.152604170454;2.963905;0.0826388866537;0.0843749971439;0.152893520685
0.152951370304;2.979504;0.083333331212;0.0822916645557;0.152776828243
0.152604168902;2.963905;0.0798611098435;0.0843749971439;0.153271710086
0.152604168902;2.885908;0.0826388854896;0.0843749986961;0.152893520685
0.152604168902;2.995104;0.0826388863174;0.0843749971439;0.15289351965
0.152604170454;2.917107;0.0826388862398;0.08437499792;0.15289351965
0.152604170454;2.948305;0.0826388852309;0.0843749971439;0.152893520685
0.15260416735;2.917106;0.0826388882577;0.08437499792;0.152893518201
0.152604168902;2.932706;0.0826388846358;0.0843749971439;0.152893520685
0.15260416735;2.932706;0.0826388862915;0.08437499792;0.15289351965
0.152951388309;3.1199;0.0888888869538;0.0822916626154;0.150994412187
0.152951392966;2.963905;0.0840277752529;0.0822916633915;0.152662040459
0.152951389862;2.870308;0.0840277741663;0.0822916633915;0.152662037354
0.152951392966;2.901507;0.0840277755633;0.0822916633915;0.152662037354
0.152951389862;2.839109;0.0840277745544;0.0822916637796;0.152662039424
0.152951392966;2.901507;0.0840277739076;0.0822916633915;0.152662038389
0.152951392966;2.963905;0.0840277743474;0.0822916618393;0.152662040459
0.152951391414;3.041903;0.0840277743733;0.0822916637796;0.152662038389
0.152951394518;3.057502;0.0840277739594;0.0822916626154;0.152662039424
0.152951392966;2.995104;0.0840277747355;0.0822916641676;0.152662038389
0.152951392966;2.917107;0.0840277745285;0.0822916626154;0.152662039424
0.152951392966;2.995104;0.0840277760807;0.0822916641676;0.152662035285
0.152951391414;2.901507;0.0840277755116;0.0822916633915;0.152662038389
0.152951391414;3.1043;0.0840277732609;0.0822916641676;0.152662039424
0.152951391414;2.80791;0.0840277737007;0.0822916630035;0.152662040459
0.152951391414;2.80791;0.0840277742181;0.0822916633915;0.152662039424
0.152951392966;3.041903;0.0840277769603;0.0822916630035;0.152662039838
0.152951392966;2.995104;0.0840277759255;0.0822916630035;0.152662038389
0.152951391414;2.948305;0.0840277753563;0.0822916622274;0.152662037354
0.152951392966;3.010703;0.0840277742698;0.0822916633915;0.152662039424
0.152951391414;2.995104;0.0840277746837;0.0822916633915;0.152662037354
0.152951391414;2.963905;0.0840277740628;0.0822916633915;0.152662040459
0.152951391414;3.010703;0.0840277739594;0.0822916645557;0.152662038389
0.152951389862;3.057502;0.0840277747355;0.0822916641676;0.152662038389
0.152951392966;3.010704;0.0840277747355;0.0822916637796;0.152662039424
0.152951391414;3.073101;0.0840277758737;0.0822916645557;0.152662038389
0.152951391414;2.901507;0.0840277738041;0.0822916633915;0.152662039424
0.152951391414;2.885908;0.0840277743733;0.0822916633915;0.152662038389
0.152951392966;2.963905;0.0840277753563;0.0822916637796;0.152662038389
0.152951392966;2.917106;0.0840277762877;0.0822916626154;0.15266203632
0.152951389862;3.010704;0.084027773235;0.0822916633915;0.152662039424
0.152951392966;3.010703;0.0840277762877;0.0822916618393;0.152662037354
0.152951394518;2.963905;0.0840277750976;0.0822916626154;0.152662040459
0.152951392966;2.917107;0.0840277733385;0.0822916633915;0.152662042528
0.152951388309;2.932706;0.0840277741146;0.0822916622274;0.152662038389
0.152951391414;2.854708;0.0840277742957;0.0822916633915;0.152662041494
0.152951389862;2.948306;0.084027773442;0.0822916626154;0.152662040459
0.152951392966;3.041902;0.0840277747355;0.0822916633915;0.152662038389
0.152951392966;2.901507;0.0840277733385;0.0822916630035;0.15266203901
0.152951391414;2.995104;0.0805555521252;0.0822916637796;0.153239885759
0.1529447486;2.963905;0.0840277728211;0.0822916637796;0.152662015624
0.152604124819;2.917107;0.0812499972009;0.08437499792;0.153113320263
0.152604031377;2.932706;0.0826388868607;0.0843749971439;0.152893369603
0.152951392966;2.917106;0.0826388858776;0.0822916633915;0.150887089678
0.152951389862;2.917107;0.0840277734161;0.0822916626154;0.152662037354
0.152951388309;3.041902;0.0840277741146;0.0822916641676;0.152662037768
0.152951389862;2.995104;0.0840277740111;0.0822916637796;0.152662037354
0.152951389862;2.885908;0.0840277726659;0.0822916622274;0.152662038389
0.152951392966;2.995104;0.0840277740628;0.0822916622274;0.152662038389
0.152951391414;2.839109;0.0840277748389;0.0822916626154;0.152662042528
0.15295139607;2.932706;0.0840277745285;0.0822916633915;0.15266203632
0.152951391414;3.073101;0.0840277740111;0.0822916626154;0.152662037354
0.152951394518;2.963905;0.0840277754081;0.0822916622274;0.152662037354
0.152951392966;2.963905;0.0840277749942;0.0822916637796;0.152662040459
0.152951389862;2.948306;0.0840277740111;0.0822916626154;0.152662038389
0.152951391414;3.041902;0.0840277747355;0.0822916626154;0.152662039424
0.152951389862;2.839109;0.084027775822;0.0822916633915;0.152662037354
0.152951391414;2.901507;0.0840277753563;0.0822916630035;0.152662037354
0.152951389862;2.963905;0.0840277753046;0.0822916637796;0.152662035285
0.152951394518;3.041903;0.0840277743733;0.0822916633915;0.152662039424
0.152951391414;2.979504;0.0840277742698;0.0822916637796;0.152662037354
0.152951391414;3.010704;0.0840277746578;0.0822916622274;0.152662041494
0.152951392966;2.870308;0.0840277740628;0.0822916626154;0.152662039424
0.152604168902;2.932706;0.0868055521924;0.0843749971439;0.152191543538
0.152603976429;3.026303;0.0826388854637;0.0843749971439;0.152893456113
0.152951394518;3.041902;0.0826388869124;0.0822916626154;0.152259808448
0.152951389862;3.041903;0.0840277749424;0.0822916633915;0.152662035285
0.152951389862;2.839109;0.0840277757703;0.0822916633915;0.152662041494
0.152949753217;3.041902;0.0840277741663;0.0822916633915;0.152660667689
0.15260416735;2.963905;0.0881944407916;0.0843749971439;0.15139929081
0.152604168902;2.948305;0.0826388854637;0.0843749971439;0.152893500196
0.152604168902;2.870308;0.0826388861363;0.0843749971439;0.152893497505
0.152604143756;2.932706;0.0826388846358;0.0843749971439;0.152893501023
0.152777777364;2.885908;0.0840277748389;0.083333330811;0.150653585378
0.152777783573;2.948305;0.08333333041;0.083333330811;0.15277777695
0.152777780468;2.901507;0.0833333297891;0.0833333319752;0.152777780054
0.152777785125;2.917107;0.0833333304876;0.083333330811;0.15277777902
0.152777783573;2.932706;0.0833333309015;0.083333330811;0.152777783159
0.15277778202;3.026303;0.083333331005;0.0833333311991;0.15277777902
0.152777778916;2.948305;0.0833333303324;0.0833333319752;0.15277777902
0.152777778916;2.963905;0.0833333306946;0.083333330423;0.15277777902
0.15277778202;2.948306;0.0833333297633;0.0833333300349;0.15277777902
0.15277778202;2.979504;0.0833333299185;0.083333330811;0.152777777985
0.152777780468;2.932706;0.0833333310568;0.0833333319752;0.15277777902
0.152777778916;2.839109;0.0833333292459;0.0833333315871;0.152777780054
0.152557471146;2.948306;0.0833333302548;0.08437499792;0.152751500201
0.15277778202;2.948305;0.093055552803;0.0833333311991;0.150947617367
0.152777775812;2.979505;0.0833333306946;0.0833333315871;0.152777780468
0.152777780468;2.932706;0.083333329608;0.0833333311991;0.152777780054
0.152777780468;2.839109;0.0833333296598;0.0833333300349;0.152777780054
0.152777778916;2.917106;0.0833333293493;0.0833333319752;0.152777780054
0.152777780468;3.041903;0.0833333304359;0.083333330423;0.152777779433
0.152777777364;2.963905;0.0833333309533;0.0833333311991;0.15277777695
0.152777778916;2.854708;0.0833333309533;0.0833333311991;0.152777782124
0.152777778916;2.901507;0.0833333297115;0.0833333319752;0.152777778606
0.152777778916;2.979505;0.0833333311861;0.0833333311991;0.152777777571
0.152777775812;2.917106;0.0833333300737;0.0833333311991;0.152777780054
0.152777762463;2.948306;0.0833333296598;0.0833333311991;0.152777778606
0.152951265064;3.041903;0.0756944432441;0.0822916633915;0.153679997971
0.152603607314;2.932706;0.0868055534859;0.0843749963678;0.151007602198
0.152603396215;2.917106;0.082638885205;0.08437499792;0.152891013357
0.152604168902;2.917107;0.082638886395;0.0843749971439;0.152041114246
0.152604170454;2.917106;0.0826388855413;0.0843749971439;0.152893520685
0.152604170454;2.932706;0.082638885412;0.0843749963678;0.15289352172
0.15260416735;2.932706;0.0826388853602;0.08437499792;0.15289351965
0.152604170454;2.932706;0.0826388858259;0.0843749986961;0.15289351965
0.152604168902;2.948306;0.0826388871194;0.0843749971439;0.152893520685
0.152604170454;2.885907;0.082638886395;0.0843749986961;0.152893520685
0.152604165797;2.979505;0.0826388850756;0.0843749986961;0.15289351758
0.152604168902;2.885907;0.0826388864985;0.0843749955917;0.15289351965
0.152604164245;3.073102;0.0826388857483;0.0843749971439;0.15289352172
0.152604168902;3.057502;0.0826388855154;0.0843749963678;0.15289352172
0.152604168902;3.026303;0.0826388851015;0.08437499792;0.15289351965
0.152604172006;2.917106;0.0826388856189;0.0843749971439;0.15289352172
0.152604170454;2.901507;0.08263888461;0.0843749963678;0.15289351965
0.152604173558;2.948306;0.082638885412;0.0843749963678;0.15289351758
0.152604170454;2.870308;0.0826388846876;0.0843749971439;0.152893520685
0.152604172006;2.79231;0.0826388868607;0.0843749971439;0.152893518615
0.15260416735;2.948305;0.0826388861363;0.08437499792;0.15289352172
0.152604172006;2.979505;0.0826388864468;0.0843749971439;0.15289351758
0.15260416735;2.963905;0.0826388871194;0.0843749971439;0.152893520685
0.152604170454;2.979504;0.0826388851533;0.0843749963678;0.15289352172
0.152604170454;2.870308;0.0826388867572;0.0843749971439;0.152893522754
