val_loss;loss;val_acc;acc;time
0.152771960944;0.140717462671;0.0833333309533;0.0814814786254;2.698696
0.151196562168;0.146233815562;0.0874999968542;0.0879629590307;2.246314
0.126669394266;0.142214647874;0.170833332257;0.100925923084;2.121518
0.152771633946;0.139860452601;0.0833333299185;0.112037033601;2.168317
0.1282992988;0.137745639792;0.16805554885;0.124999994205;2.199515
0.118003109884;0.133162757589;0.236111101591;0.137962961776;2.215115
0.111691005528;0.12653870784;0.233333330601;0.159259254734;2.230714
0.0854117541264;0.119321455558;0.241666660127;0.187037032925;2.199515
0.0694301671659;0.103560361597;0.297222211957;0.216666658443;2.137118
0.0658627858178;0.0674237569587;0.223611103992;0.299074062871;2.105919
0.0635408858458;0.064770002332;0.363888885412;0.30462961368;2.059121
0.0653332699504;0.0592032793771;0.312499998344;0.36574073467;2.199515
0.0584854494987;0.059389628263;0.308333317853;0.338888876692;2.199516
0.0538996587404;0.0594224066094;0.455555534197;0.361111097866;2.168316
0.0517515290735;0.0521839372124;0.512499981456;0.455555548822;2.027922
0.04395173459;0.0535269434805;0.711111073693;0.453703691562;2.183916
0.056249704212;0.0487811120434;0.481944426066;0.496296267819;2.09032
0.0372283780016;0.0492647066712;0.729166621963;0.488888882928;2.168316
0.0389457780661;0.0439852549936;0.644444412655;0.545370349178;2.152718
0.0322110790035;0.0479058286658;0.797222220235;0.499074056193;2.230714
0.0354818370607;0.0433097874953;0.701388869021;0.559259250208;2.183916
0.0613935758463;0.0429184766555;0.418055541813;0.564814792187;2.277512
0.0242348310745;0.0409434400499;0.87638888922;0.590740710497;2.152717
0.0393358072163;0.0364606373564;0.6166666415;0.637962960535;2.152718
0.0240777592796;0.0377250507612;0.966666690177;0.623148122319;2.183916
0.0281909974809;0.034981722978;0.7347221954;0.652777756806;2.168316
0.0206441215705;0.0362225347716;0.970833359493;0.655555556218;2.012323
0.0154862406974;0.0351339842848;0.933333378699;0.678703688913;2.07472
0.0108029735663;0.0280042007152;0.980555557542;0.740740710938;2.183916
0.0181667476686;0.0297042533272;0.888888900479;0.713888873657;2.168317
0.0146745225001;0.0276583178935;0.968055576086;0.740740716457;2.137118
0.00920644493049;0.0262943874286;0.994444441464;0.741666644812;2.168316
0.00804302886698;0.0275696723342;0.997222216593;0.743518511454;2.183916
0.0228449882319;0.022423060059;0.798611132635;0.799074037207;2.121518
0.0595046325276;0.0231437131556;0.38611109472;0.778703709443;2.168317
0.00426106528741;0.0233702388144;0.995833337307;0.797222231825;2.152717
0.0127729006991;0.0214362160682;0.888888883922;0.811111105813;2.199515
0.00316113598981;0.0199876507158;0.998611112436;0.81296295038;2.168317
0.00224801700743;0.0200875581035;0.998611112436;0.815740731027;2.137118
0.00505706617453;0.0161656087816;0.984722236792;0.852777766961;2.152717
0.00174976760172;0.0211845213651;0.998611104157;0.812962965833;2.121519
0.0239451906851;0.0119734269877;0.779166671965;0.893518549425;2.199515
0.00162492069325;0.0165814437593;0.998611112436;0.856481470444;2.137118
0.0024932538654;0.0118181280171;0.99027778705;0.904629666496;2.09032
0.000716720713374;0.0174048564362;0.998611112436;0.858333359162;2.183916
0.00172957937886;0.00981684213642;0.993055562178;0.918518546555;2.137118
0.000817511963154;0.018418502442;0.999999991722;0.83981482519;2.105919
0.00053605585102;0.00875250632116;0.997222224871;0.929629653692;2.199516
0.0261667375453;0.0101715607086;0.823611085614;0.91666671413;2.105919
0.000312460176954;0.0138118941578;0.998611112436;0.877777785063;2.168316
0.000324055167059;0.00799037940386;0.998611104157;0.928703750725;2.183916
0.000401674640064;0.0158984192337;0.998611112436;0.856481487;2.059121
