val_loss;loss;val_acc;acc;time
0.152083337307;0.141931221165;0.0874999968542;0.0916666636174;3.182135
0.152083337307;0.153236577356;0.087499997889;0.0805555530651;2.464595
0.152083339377;0.15323261144;0.0874999958194;0.0796296258836;2.433397
0.15170015643;0.14947326978;0.0833333307463;0.0879629581339;2.495792
0.154166671137;0.1496483587;0.0749999965645;0.0833333314017;2.604983
0.154166671137;0.151162621876;0.0749999986341;0.0898148117725;2.542588
0.154166671137;0.148377830784;0.0749999965645;0.0935185155659;2.464595
0.154166669067;0.14982537263;0.0749999965645;0.0907407384711;2.480193
0.1522210497;0.148906615873;0.0791666637071;0.0916666642383;2.464594
0.128931494016;0.150295206794;0.0930555507334;0.073148144754;2.52699
0.153472229011;0.149003978129;0.0791666642245;0.0842592578243;2.480193
0.11183242148;0.14362449944;0.0791666637071;0.0962962924192;2.495792
0.130516425603;0.144825343181;0.0833333307463;0.0870370352296;2.52699
0.152764289743;0.145090532524;0.0833333307463;0.0814814788324;2.736389
0.146636568424;0.144306485024;0.079166662931;0.0888888860052;2.46
0.123739354105;0.141260811852;0.0930555507334;0.0833333311258;2.362
0.119560698047;0.138328463943;0.0833333284698;0.0740740722459;2.398
0.0989497136325;0.136870460378;0.083333330022;0.0749999968749;2.428
0.0894320710666;0.131787709892;0.0680555536205;0.0694444428577;2.548
0.083919448985;0.113507263776;0.0930555507334;0.0814814765558;2.391
0.0763901995702;0.0807870278756;0.0749999965645;0.0712962934954;2.463
0.0763897976528;0.0764163008167;0.0722222206079;0.070370368625;2.299
0.0764717948106;0.0764791275616;0.083333330022;0.104629623531;3.091
0.0766955889348;0.0763943730681;0.0833333309533;0.0870370344707;2.372
0.0763955091437;0.076421243725;0.0722222185383;0.0879629604794;2.41
0.0763958601488;0.0783413197431;0.0722222175035;0.100925923601;2.363
0.0763969524867;0.0766298409413;0.0722222195731;0.0907407380227;2.279
0.0763989136451;0.0763860578062;0.0722222206079;0.0907407383676;2.448
0.0764007156508;0.0763936357366;0.0722222206079;0.0888888861432;2.316
0.076403123637;0.0763840858859;0.0722222195731;0.0907407374363;2.348
0.0764052137319;0.07638278369;0.0722222185383;0.0907407369879;2.208
0.076407391578;0.0764306275933;0.0722222195731;0.0888888861432;2.112
0.076408903011;0.0767110773811;0.0722222185383;0.0925925887293;2.391
0.0764106694195;0.0763799916539;0.0722222195731;0.0907407365049;2.346
0.0764122557723;0.0763794913612;0.0722222175035;0.0907407381951;2.277
0.0764151002384;0.0764846044282;0.0722222185383;0.0916666635485;2.404
0.0764170479443;0.076377303512;0.0722222185383;0.0907407376777;2.387
0.0764190244178;0.0763776669348;0.0722222185383;0.0888888832113;2.369
0.0764209001015;0.0763764915367;0.0722222185383;0.0907407391954;2.728
0.0764233931485;0.076590794518;0.0722222195731;0.0925925915578;3.016821
0.0764246734066;0.0763753079982;0.0722222185383;0.090740736436;2.558187
0.0764261589696;0.0763741269432;0.0722222195731;0.090740736367;2.448996
0.0764280532797;0.076373839406;0.0722222206079;0.0907407365739;2.495792
0.0764294786172;0.0763735681496;0.0722222185383;0.090740736229;2.542588
0.07643140066;0.0763726751837;0.0722222216427;0.0907407371948;2.558187
0.0764330079158;0.0763729816234;0.0722222175035;0.0907407376777;2.542588
0.0764345410797;0.0763715017173;0.0722222195731;0.0907407387815;2.526989
0.0764364738845;0.0763715053046;0.0722222185383;0.0907407377812;2.464595
0.0764378189213;0.0763714592214;0.0722222195731;0.0907407386435;2.573786
0.0764395280017;0.0763709271948;0.0722222195731;0.0907407383676;2.417798
0.0764409928686;0.076453279152;0.0722222185383;0.0925925876945;2.558187
0.076442161161;0.0763702294617;0.0722222195731;0.0907407367809;2.573785
0.0764434662544;0.076369603337;0.0722222195731;0.0907407374018;2.480194
0.0764458030462;0.0765733478798;0.0722222195731;0.0879629593412;2.542588
0.0764469849981;0.0763695171034;0.0722222185383;0.0907407348493;2.480193
0.0764482418696;0.0763691321567;0.0722222185383;0.0907407370913;2.589384
0.0764497533027;0.076369109943;0.0722222195731;0.0907407343319;2.511391
0.0764507901751;0.0763686619423;0.0722222195731;0.0907407372293;2.464595
0.0764520478745;0.0763684077947;0.0722222185383;0.0907407380916;2.464594
0.0764528740611;0.0763688868395;0.0722222175035;0.090740736436;2.511391
0.0764539901995;0.0763676935048;0.0722222195731;0.0907407357461;2.495792
0.076454953601;0.0763677322754;0.0722222195731;0.090740736367;2.511391
0.0764561926739;0.0763683951011;0.0722222195731;0.0907407376087;2.526989
0.0764570463863;0.0763677143388;0.0722222206079;0.0907407385401;2.511391
0.0764581445191;0.0763679517916;0.0722222206079;0.0907407390575;2.495792
0.0764593955957;0.0766220414252;0.0722222195731;0.0898148140146;2.386601
0.0764604364004;0.0763672348802;0.0722222175035;0.0907407370568;2.526989
0.0764614279485;0.0763669492746;0.0722222185383;0.0907407386435;2.558187
0.0764621632795;0.0763673081442;0.0722222206079;0.0907407387125;2.542588
0.0764629892591;0.076366805506;0.0722222185383;0.0907407386435;2.495792
0.0764637543923;0.0763668393095;0.0722222206079;0.090740739092;2.558187
0.076464406939;0.0763668114388;0.0722222195731;0.0907407381606;2.495792
0.0764654734068;0.0763669696947;0.0722222195731;0.0907407377467;2.511391
